platform.processor_1.type,log_level,trace,kpn,mapper,platform.name,representation,platform,estimated_total_time,best_mapping_time,platform.processor_0.type,mapper.random_seed
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,Symmetries,exynos,17.827824115753174,19.349096926,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SimpleVector,exynos,7.003941535949707,18.970402715,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,1479.2576324939728,3977.891385159,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SimpleVector,exynos,43.56362843513489,30.778783838,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,MetricSpaceEmbedding,exynos,142.13456010818481,32.50497656,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,mppa_coolidge,318.5854012966156,34914.2437878,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,Symmetries,exynos,19.415816068649292,594.212167819,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SimpleVector,exynos,3.743968963623047,19.801594143,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SymmetryEmbedding,mppa_coolidge,869.2051072120667,372.701541635,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,Symmetries,mppa_coolidge,4.167967081069946,9392.494847659,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SymmetryEmbedding,exynos,67.09947872161865,36.871518357,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,26.23179316520691,7971.335503325,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SymmetryEmbedding,mppa_coolidge,635.7244343757629,27615.607765333,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SimpleVector,exynos,20.64379048347473,594.215537819,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,Symmetries,exynos,8.679933547973633,581.903705267,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SymmetryEmbedding,exynos,30.13568615913391,31.146816041,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,mppa_coolidge,872.4382748603821,26510.965813166,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,Symmetries,mppa_coolidge,9.823983430862427,50126.8037795,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SymmetryEmbedding,mppa_coolidge,703.430136680603,35311.1309628,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SymmetryEmbedding,exynos,37.415661573410034,22.77733175,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,Symmetries,mppa_coolidge,17.923855781555176,20478.635897644,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,270.0142207145691,372.701541635,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,Symmetries,exynos,5.343954563140869,20.2863625,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SimpleVector,exynos,20.339786767959595,503.816360855,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,Symmetries,mppa_coolidge,7.243942737579346,7012.494847659,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,1633.8136851787567,23612.710097285,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,Symmetries,mppa_coolidge,1.9279847145080566,7512.125877166,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SimpleVector,exynos,11.383912086486816,740.406233908,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,35.45971989631653,27517.936004832,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,Symmetries,mppa_coolidge,24.01180624961853,49897.536472966,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,Symmetries,mppa_coolidge,5.627960681915283,12083.651655832,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,66.55144333839417,21.16245057,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SimpleVector,exynos,9.419929265975952,18.733034858,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,Symmetries,exynos,5.547956228256226,18.733034858,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SymmetryEmbedding,exynos,8.54394245147705,21.204210399,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,Symmetries,exynos,8.347944498062134,19.872542199,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,Symmetries,exynos,36.271706342697144,30.831337839,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,Symmetries,exynos,3.28397536277771,18.799154429,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,1790.6417038440704,3991.993127993,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SimpleVector,mppa_coolidge,38.97569155693054,7808.620745166,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,Symmetries,mppa_coolidge,12.411908864974976,1123.0775895,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SimpleVector,exynos,8.26794719696045,26.791948697,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SimpleVector,exynos,6.4519500732421875,35.722813,ARM_CORTEX_A7,3
